timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1596804413836,69946,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804413836,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804413836,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804414838,69901,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804414838,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804414838,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804415841,69856,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804415841,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804415841,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804416843,69812,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804416843,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804416843,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804417845,69768,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804417845,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804417845,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804418848,69677,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804418848,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804418848,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804419850,69635,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804419850,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804419850,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804420852,69591,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804420852,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804420852,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804421854,69546,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804421854,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804421854,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804422856,69489,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804422856,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804422856,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804423858,69466,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804423858,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804423858,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804424860,69429,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804424860,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804424860,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804425862,69384,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804425862,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804425862,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804426864,69341,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804426864,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804426864,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804427866,69287,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804427866,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804427866,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804428868,69281,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804428876,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804428876,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804429878,69305,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804429878,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804429878,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804430880,69293,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804430880,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804430880,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804431882,69249,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804431882,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804431882,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804432886,69104,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804432886,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804432886,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804433894,69138,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804433894,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804433894,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804434896,69000,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804434897,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804434897,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804435899,68954,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804435899,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804435899,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804436901,68909,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804436901,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804436901,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804437904,68722,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804437904,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804437904,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804438906,68682,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804438906,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
