timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1596735291738,6,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,6,0,0
1596735291996,6,POST Request to Base,200,,sendComment 1-1,text,true,,274,316,1,2,http://localhost:8080/service/guestbook,6,0,0
1596735292003,4,goto_guestbook,200,,sendComment 1-1,text,true,,1287,136,1,2,http://localhost:8080/service/guestbook,4,0,0
1596735292261,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735292519,6,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735292777,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735293034,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,365,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735293291,5,goto_guestbook,200,,sendComment 1-1,text,true,,1348,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735293549,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735293807,6,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735294065,6,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735294323,6,POST Request to Base,200,,sendComment 1-1,text,true,,274,474,1,2,http://localhost:8080/service/guestbook,6,0,0
1596735294581,4,goto_guestbook,200,,sendComment 1-1,text,true,,1446,136,1,2,http://localhost:8080/service/guestbook,4,0,0
1596735294839,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,6,0,0
1596735295098,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735295356,4,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,4,0,0
1596735295613,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,430,1,2,http://localhost:8080/service/guestbook,5,0,0
